0,327
0,327
0,327
1,327
1,327
1,327
2,327
2,327
3,327
3,327
3,327
4,327
4,327
4,327
5,328
5,327
5,327
6,327
6,327
6,327
7,327
7,327
7,327
8,328
8,327
9,327
10,327
10,327
11,327
12,327
12,327
13,327
14,327
14,327
15,327
16,327
16,327
17,327
18,327
18,327
19,327
20,327
20,327
21,327
22,327
22,327
23,327
24,327
24,327
25,327
26,327
26,327
27,327
28,327
28,327
29,327
30,327
30,327
31,327
32,327
32,327
33,327
33,327
34,327
35,327
35,327
36,327
37,327
37,327
38,327
39,327
39,327
40,327
41,327
41,327
43,327
44,327
44,327
45,327
46,327
46,327
47,327
48,327
48,327
49,327
50,327
50,327
51,327
52,327
52,327
53,327
54,327
54,327
55,327
56,327
56,327
57,327
58,327
58,327
59,327
60,327
60,327
61,327
62,327
62,327
63,327
64,327
64,327
65,327
66,327
66,327
67,327
68,327
68,327
69,327
70,327
70,327
71,327
72,327
72,327
73,327
74,327
74,327
75,327
76,327
76,327
77,327
78,327
78,327
79,327
80,327
80,327
81,327
82,327
82,327
83,328
84,327
84,327
86,327
87,327
87,327
88,328
89,327
89,327
90,327
91,327
91,327
92,327
93,327
93,327
94,327
95,327
95,327
96,327
97,327
97,327
98,327
99,327
99,327
100,327
101,327
101,327
102,327
103,327
104,327
104,327
105,327
106,327
107,328
107,327
108,327
109,327
110,327
110,327
111,327
112,327
113,327
113,327
114,327
115,327
116,327
116,328
117,327
118,327
119,328
119,327
120,327
121,327
122,327
122,327
123,327
124,327
125,328
125,327
126,327
128,327
129,327
129,328
130,327
131,327
132,328
132,327
133,327
134,327
135,327
135,327
136,327
137,327
138,327
138,327
139,327
140,327
141,327
141,327
142,327
143,327
143,327
144,327
145,327
146,327
146,327
147,327
148,327
149,327
149,327
150,327
151,327
152,327
152,327
153,327
154,327
155,327
155,327
156,327
157,327
158,327
158,327
159,327
160,327
161,327
161,327
162,327
163,327
164,328
164,327
165,327
166,327
167,327
167,327
168,327
169,327
171,327
171,327
172,327
173,327
174,327
174,327
175,327
176,327
177,327
177,327
178,329
179,327
180,327
180,328
181,327
182,327
183,328
183,327
184,328
185,327
186,327
186,327
187,327
188,327
189,327
