0,715
0,721
0,720
1,728
1,725
1,727
2,714
2,698
3,691
3,675
3,652
4,633
4,612
4,590
5,572
5,545
5,528
6,500
6,485
6,462
7,431
7,414
7,384
8,365
8,330
9,316
10,306
10,294
11,295
12,309
12,331
13,357
14,394
14,439
15,477
16,524
16,561
17,609
18,647
18,680
19,698
20,714
20,722
21,718
22,698
22,674
23,643
24,602
24,561
25,519
26,483
26,436
27,390
28,347
28,317
29,300
30,292
30,284
31,286
32,310
32,338
33,370
34,417
34,453
35,494
35,536
36,578
37,623
37,662
38,692
39,704
39,707
40,714
41,703
41,682
43,651
44,616
44,576
45,534
46,491
46,450
47,412
48,363
48,319
49,301
50,297
50,282
51,284
52,296
52,318
53,355
54,388
54,435
55,478
56,512
56,560
57,599
58,646
58,679
59,688
60,706
60,712
61,714
62,686
62,661
63,630
64,590
64,549
65,507
66,465
66,427
67,378
68,333
68,302
69,292
70,285
70,275
71,279
72,301
72,332
73,365
74,406
74,453
75,490
76,536
76,573
77,618
78,656
78,678
79,690
80,700
80,705
81,697
82,670
82,640
83,605
84,563
84,525
86,484
87,443
87,399
88,356
89,312
89,295
90,281
91,279
91,268
92,288
93,311
93,344
94,382
95,422
95,466
96,507
97,548
97,593
98,640
99,671
99,680
100,691
101,700
101,699
102,674
103,640
104,598
104,546
105,505
106,459
107,411
107,360
108,311
109,292
110,281
110,274
111,276
112,301
113,336
113,376
114,422
115,469
116,516
116,563
117,614
118,656
119,678
119,692
120,702
121,700
122,674
122,642
123,604
124,557
125,509
125,463
126,415
128,364
129,315
129,290
130,279
131,269
132,267
132,293
133,324
134,363
135,410
135,456
136,504
137,550
138,601
138,645
139,670
140,684
141,696
141,698
142,675
143,644
143,608
144,561
145,513
146,467
146,419
147,370
148,320
149,290
149,277
150,268
151,261
152,286
152,314
153,351
154,397
155,445
155,491
156,538
157,587
158,634
158,663
159,680
160,691
161,695
161,676
162,647
163,612
164,566
164,519
165,473
166,425
167,376
167,327
168,289
169,276
171,266
171,258
172,278
173,304
174,340
174,385
175,432
176,479
177,525
177,575
178,622
179,657
180,673
180,685
181,691
182,676
183,651
183,615
184,570
185,524
186,478
186,431
187,381
188,332
189,289
189,273
190,262
191,255
192,269
192,294
193,329
194,372
195,420
195,467
196,513
197,562
198,610
198,649
199,666
200,679
201,686
201,677
202,653
203,617
204,575
204,529
205,482
206,435
207,387
207,337
208,290
209,271
209,259
210,255
211,259
212,284
212,318
214,361
215,406
216,455
216,500
217,548
218,598
219,641
219,661
220,672
221,681
222,679
222,654
223,620
224,580
225,534
225,487
226,440
227,392
228,342
228,292
229,271
230,259
231,250
231,251
232,276
233,308
234,349
234,395
235,442
236,488
237,536
237,587
238,630
239,655
240,669
240,678
241,679
242,654
243,623
243,585
244,538
245,491
246,444
246,398
247,347
248,297
249,270
249,257
250,248
251,243
252,269
252,298
253,336
254,383
256,429
256,476
257,524
258,574
259,618
259,645
260,662
261,672
262,678
262,655
263,625
264,590
265,543
265,496
266,450
267,401
268,352
268,302
269,267
270,256
271,246
271,238
272,259
273,289
273,323
274,370
275,417
276,464
276,511
277,559
278,606
279,641
279,653
280,668
281,673
282,654
282,628
283,592
284,547
285,500
285,454
286,407
287,357
288,308
288,267
289,254
290,242
291,234
291,251
292,277
293,313
294,357
294,405
295,450
296,498
297,547
297,594
299,631
300,649
301,660
301,667
302,655
303,631
304,596
304,552
305,505
306,458
307,411
307,364
308,313
309,266
310,251
310,242
311,232
312,242
313,268
313,303
314,345
315,392
316,438
316,485
317,533
318,583
319,623
319,642
320,656
321,663
322,656
322,632
323,598
324,557
325,511
325,462
326,417
327,369
328,318
328,268
329,251
330,237
331,230
331,232
332,258
333,291
334,333
334,378
335,427
336,472
337,520
337,571
338,613
339,635
339,648
340,659
342,658
343,632
343,600
344,561
345,515
346,467
346,421
347,374
348,322
349,273
349,248
350,236
351,227
352,225
352,250
353,282
354,320
355,366
355,414
356,460
357,507
358,558
358,602
359,628
360,642
361,652
361,656
362,633
363,604
364,566
364,519
365,472
366,425
367,378
367,328
368,278
369,247
370,234
370,225
371,220
372,243
373,272
373,308
374,355
375,403
376,448
376,496
377,545
378,590
379,623
379,636
380,649
381,654
382,633
382,607
384,570
385,525
386,477
386,430
387,384
388,335
389,285
389,246
390,232
391,224
392,217
392,235
393,261
394,296
395,343
395,390
396,436
397,482
398,532
398,579
399,616
400,632
401,641
401,649
402,635
403,608
404,574
404,530
405,484
406,436
406,389
407,340
408,292
409,248
409,232
410,221
411,214
412,227
412,251
413,286
414,330
415,376
415,425
416,469
417,519
418,568
418,609
419,626
420,636
421,645
421,636
422,611
423,576
424,535
424,488
425,441
427,393
428,346
428,296
429,248
430,230
431,220
431,213
432,217
433,242
434,277
434,319
435,365
436,413
437,458
437,506
438,557
439,598
440,620
440,632
441,639
442,638
443,613
443,579
444,540
445,493
446,446
446,399
447,352
448,301
449,249
449,228
450,219
451,209
452,210
452,235
453,267
454,306
455,353
455,400
456,446
457,493
458,545
458,588
459,612
460,627
461,636
461,638
462,613
463,583
464,545
464,499
465,451
466,405
467,358
467,307
468,257
470,227
470,216
471,208
472,205
473,227
473,257
474,294
475,341
476,388
476,435
477,482
478,531
479,577
479,607
480,621
481,630
482,634
482,614
483,585
484,550
485,503
485,456
486,410
487,361
488,313
488,262
489,229
490,214
491,205
491,199
492,219
493,247
494,283
494,329
495,377
496,422
497,470
497,520
498,565
499,599
500,614
500,627
501,633
502,615
503,590
503,554
504,509
505,461
506,414
506,369
507,319
508,268
509,226
509,215
510,205
512,196
513,212
513,238
514,273
515,317
516,365
516,410
517,457
518,507
519,554
519,590
520,610
521,622
522,629
522,617
523,592
524,558
525,515
525,469
526,419
527,374
528,326
528,276
529,229
530,212
531,201
531,194
532,204
533,229
534,264
534,306
535,352
536,400
536,445
537,494
538,543
539,584
539,604
540,616
541,625
542,619
542,594
543,562
544,520
545,474
545,425
546,380
547,331
548,281
548,233
549,213
550,200
551,194
551,195
552,220
553,253
555,294
555,340
556,388
557,434
558,482
558,532
559,574
560,597
561,612
561,620
562,621
563,596
564,564
564,525
565,479
566,432
567,384
567,338
568,287
569,237
570,211
570,199
571,191
572,188
573,212
573,244
574,282
575,328
576,376
576,422
577,469
578,520
579,564
579,591
580,605
581,617
582,621
582,597
583,567
584,531
585,483
585,437
586,391
587,343
588,294
588,243
589,211
590,199
591,191
591,185
592,206
593,235
594,271
594,318
595,365
596,411
598,459
598,508
599,553
600,586
600,600
601,613
602,619
603,599
603,571
604,536
605,490
606,444
606,396
607,350
608,301
609,249
609,210
610,198
611,189
612,181
612,198
613,225
614,260
615,306
615,353
616,400
617,446
618,496
618,543
619,580
620,594
621,608
621,613
622,601
623,575
624,540
624,496
625,450
626,404
627,356
627,307
628,258
629,213
630,198
630,188
631,182
632,191
633,216
633,251
634,294
635,340
636,389
636,434
637,483
638,533
640,573
640,590
641,602
642,610
643,603
643,578
644,543
645,501
646,454
646,408
647,361
648,313
649,263
649,214
650,196
651,186
652,177
652,182
653,208
654,242
655,283
655,330
656,377
657,423
658,471
658,522
659,564
660,584
661,598
661,607
662,606
663,580
664,548
664,508
665,462
666,413
666,368
667,320
668,268
669,217
669,195
670,183
671,178
672,175
672,200
673,232
674,271
675,317
675,365
676,412
677,459
678,510
678,553
679,578
680,594
681,601
681,606
683,582
684,551
685,514
685,467
686,419
687,373
688,325
688,275
689,224
690,195
691,182
691,174
692,169
693,193
694,222
694,260
695,306
696,353
697,400
697,448
698,497
699,544
700,573
700,587
701,597
702,602
703,583
703,554
704,518
705,472
706,424
706,379
707,331
708,282
709,230
709,196
710,181
711,173
712,166
712,185
713,212
714,248
715,295
715,342
716,388
717,435
718,484
718,532
719,566
720,582
721,592
721,599
722,583
723,558
724,523
724,477
726,431
727,383
728,338
728,288
729,237
730,196
730,180
731,171
732,163
733,178
733,205
734,239
735,284
736,331
736,376
737,423
738,473
739,520
739,559
740,575
741,588
742,595
742,586
743,560
744,526
745,483
745,438
746,389
747,343
748,295
748,245
749,198
750,180
751,169
751,162
752,170
753,195
754,229
754,272
755,317
