0,0.00
0,-8.89
1,0.00
1,0.00
2,-8.89
2,0.00
3,0.00
4,0.00
4,-8.89
5,-8.89
5,0.00
6,0.00
6,-8.89
7,-8.89
7,0.00
8,-8.89
8,0.00
9,0.00
9,0.00
10,-8.89
11,-8.89
11,0.00
12,0.00
12,0.00
13,0.00
13,0.00
14,0.00
15,-8.89
15,0.00
16,0.00
16,0.00
17,-8.89
18,-8.89
19,0.00
19,-8.89
20,0.00
21,0.00
22,-8.89
23,0.00
23,0.00
24,0.00
25,-8.89
26,-8.89
26,0.00
27,0.00
28,0.00
29,0.00
29,0.00
30,0.00
31,-8.89
32,-8.89
33,0.00
33,0.00
34,0.00
35,0.00
36,0.00
36,0.00
37,0.00
38,-8.89
39,-8.89
39,-8.89
40,0.00
41,0.00
43,0.00
44,0.00
44,0.00
45,0.00
46,8.89
47,0.00
47,-8.89
48,0.00
49,-8.89
50,0.00
50,-8.89
51,0.00
52,-8.89
53,0.00
54,0.00
54,0.00
55,0.00
56,0.00
57,0.00
57,0.00
58,-8.89
59,-8.89
60,0.00
61,0.00
61,0.00
62,0.00
63,0.00
63,0.00
64,0.00
65,0.00
66,0.00
66,0.00
67,0.00
68,0.00
69,0.00
69,0.00
70,0.00
71,0.00
72,0.00
72,0.00
73,0.00
74,0.00
75,-8.89
76,0.00
76,0.00
77,0.00
78,0.00
79,0.00
79,-8.89
80,0.00
81,0.00
82,-8.89
82,0.00
83,0.00
84,8.89
86,0.00
86,-8.89
87,0.00
88,0.00
89,0.00
89,0.00
90,0.00
91,0.00
92,-8.89
93,0.00
93,0.00
94,0.00
95,-8.89
96,0.00
96,0.00
97,0.00
98,0.00
99,0.00
99,0.00
100,0.00
101,0.00
102,0.00
103,0.00
103,0.00
104,0.00
105,0.00
106,-8.89
107,0.00
108,0.00
108,0.00
109,0.00
110,8.89
111,0.00
112,0.00
113,8.89
113,-8.89
114,-8.89
115,0.00
116,0.00
117,0.00
118,0.00
119,0.00
119,0.00
120,0.00
121,-8.89
122,-8.89
123,0.00
124,-8.89
125,-8.89
126,0.00
126,0.00
128,-8.89
129,8.89
130,0.00
131,-8.89
132,0.00
133,0.00
133,0.00
134,-8.89
135,-8.89
136,0.00
137,-8.89
138,0.00
139,0.00
139,-8.89
140,0.00
141,0.00
142,0.00
143,0.00
144,0.00
145,0.00
145,0.00
146,0.00
147,0.00
148,-8.89
149,-8.89
150,0.00
150,0.00
151,0.00
152,-8.89
153,-8.89
154,0.00
155,0.00
156,0.00
156,0.00
157,0.00
158,0.00
159,-8.89
160,0.00
161,0.00
162,0.00
162,0.00
163,0.00
164,8.89
165,0.00
166,0.00
167,0.00
167,0.00
168,0.00
169,-8.89
171,0.00
172,-8.89
173,0.00
173,0.00
174,-8.89
175,0.00
176,0.00
177,0.00
178,8.89
179,0.00
179,0.00
180,-8.89
181,0.00
182,0.00
183,0.00
184,0.00
184,0.00
185,0.00
186,0.00
187,0.00
188,0.00
189,0.00
189,0.00
190,8.89
191,0.00
192,0.00
193,0.00
194,0.00
194,8.89
195,0.00
196,0.00
197,-8.89
198,-8.89
199,0.00
200,-8.89
200,0.00
201,0.00
202,0.00
203,0.00
204,-8.89
205,0.00
206,0.00
206,0.00
207,0.00
208,0.00
209,0.00
210,-8.89
211,-8.89
212,0.00
212,-8.89
214,-8.89
215,0.00
216,0.00
217,-8.89
218,0.00
219,0.00
219,-8.89
220,-8.89
221,0.00
222,0.00
223,0.00
224,-8.89
225,-8.89
226,0.00
226,0.00
227,-8.89
228,0.00
229,0.00
230,-8.89
231,0.00
232,0.00
232,0.00
233,0.00
234,0.00
235,0.00
236,0.00
236,0.00
237,0.00
238,0.00
239,0.00
240,0.00
241,0.00
241,0.00
242,0.00
243,0.00
244,-8.89
245,8.89
246,0.00
247,0.00
247,8.89
248,0.00
249,0.00
250,0.00
251,0.00
252,0.00
252,0.00
253,0.00
254,0.00
256,-8.89
257,0.00
258,0.00
258,0.00
259,-8.89
260,0.00
261,0.00
262,0.00
263,8.89
263,-8.89
264,-8.89
265,0.00
266,0.00
267,0.00
268,0.00
269,0.00
269,0.00
270,0.00
271,0.00
272,0.00
273,0.00
274,-8.89
275,0.00
275,0.00
276,0.00
277,0.00
278,-8.89
279,-8.89
280,-8.89
281,0.00
281,0.00
282,-8.89
283,0.00
284,-8.89
285,0.00
286,0.00
287,0.00
287,0.00
288,0.00
289,0.00
290,-8.89
291,-8.89
292,0.00
293,0.00
293,0.00
294,-8.89
295,-8.89
296,0.00
297,0.00
299,0.00
